site_no,gage_name,Date,year,month,day,cfs
08168710,Comal Springs,1973-03-26,1973,3,26,345
08168710,Comal Springs,1973-03-27,1973,3,27,340
08168710,Comal Springs,1973-03-28,1973,3,28,340
08168710,Comal Springs,1973-03-29,1973,3,29,335
08168710,Comal Springs,1973-03-30,1973,3,30,335
08168710,Comal Springs,1973-03-31,1973,3,31,330
08168710,Comal Springs,1973-04-01,1973,4,1,330
08168710,Comal Springs,1973-04-02,1973,4,2,335
08168710,Comal Springs,1973-04-03,1973,4,3,340
08168710,Comal Springs,1973-04-04,1973,4,4,335
08168710,Comal Springs,1973-04-05,1973,4,5,330
08168710,Comal Springs,1973-04-06,1973,4,6,330
08168710,Comal Springs,1973-04-07,1973,4,7,332
08168710,Comal Springs,1973-04-08,1973,4,8,333
08168710,Comal Springs,1973-04-09,1973,4,9,335
08168710,Comal Springs,1973-04-10,1973,4,10,335
08168710,Comal Springs,1973-04-11,1973,4,11,335
08168710,Comal Springs,1973-04-12,1973,4,12,335
08168710,Comal Springs,1973-04-13,1973,4,13,335
08168710,Comal Springs,1973-04-14,1973,4,14,335
08168710,Comal Springs,1973-04-15,1973,4,15,335
08168710,Comal Springs,1973-04-16,1973,4,16,342
08168710,Comal Springs,1973-04-17,1973,4,17,349
08168710,Comal Springs,1973-04-18,1973,4,18,356
08168710,Comal Springs,1973-04-19,1973,4,19,363
08168710,Comal Springs,1973-04-20,1973,4,20,370
08168710,Comal Springs,1973-04-21,1973,4,21,372
08168710,Comal Springs,1973-04-22,1973,4,22,375
08168710,Comal Springs,1973-04-23,1973,4,23,375
08168710,Comal Springs,1973-04-24,1973,4,24,375
08168710,Comal Springs,1973-04-25,1973,4,25,375
08168710,Comal Springs,1973-04-26,1973,4,26,370
08168710,Comal Springs,1973-04-27,1973,4,27,370
08168710,Comal Springs,1973-04-28,1973,4,28,370
08168710,Comal Springs,1973-04-29,1973,4,29,370
08168710,Comal Springs,1973-04-30,1973,4,30,370
08168710,Comal Springs,1973-05-01,1973,5,1,370
08168710,Comal Springs,1973-05-02,1973,5,2,370
08168710,Comal Springs,1973-05-03,1973,5,3,370
08168710,Comal Springs,1973-05-04,1973,5,4,370
08168710,Comal Springs,1973-05-05,1973,5,5,370
08168710,Comal Springs,1973-05-06,1973,5,6,370
08168710,Comal Springs,1973-05-07,1973,5,7,375
08168710,Comal Springs,1973-05-08,1973,5,8,375
08168710,Comal Springs,1973-05-09,1973,5,9,370
08168710,Comal Springs,1973-05-10,1973,5,10,370
08168710,Comal Springs,1973-05-11,1973,5,11,370
08168710,Comal Springs,1973-05-12,1973,5,12,370
08168710,Comal Springs,1973-05-13,1973,5,13,370
08168710,Comal Springs,1973-05-14,1973,5,14,370
08168710,Comal Springs,1973-05-15,1973,5,15,375
08168710,Comal Springs,1973-05-16,1973,5,16,370
08168710,Comal Springs,1973-05-17,1973,5,17,365
08168710,Comal Springs,1973-05-18,1973,5,18,365
08168710,Comal Springs,1973-05-19,1973,5,19,365
08168710,Comal Springs,1973-05-20,1973,5,20,365
08168710,Comal Springs,1973-05-21,1973,5,21,370
08168710,Comal Springs,1973-05-22,1973,5,22,370
08168710,Comal Springs,1973-05-23,1973,5,23,365
08168710,Comal Springs,1973-05-24,1973,5,24,360
08168710,Comal Springs,1973-05-25,1973,5,25,365
08168710,Comal Springs,1973-05-26,1973,5,26,360
08168710,Comal Springs,1973-05-27,1973,5,27,360
08168710,Comal Springs,1973-05-28,1973,5,28,357
08168710,Comal Springs,1973-05-29,1973,5,29,355
08168710,Comal Springs,1973-05-30,1973,5,30,355
08168710,Comal Springs,1973-05-31,1973,5,31,355
08168710,Comal Springs,1973-06-01,1973,6,1,347
08168710,Comal Springs,1973-06-02,1973,6,2,340
08168710,Comal Springs,1973-06-03,1973,6,3,345
08168710,Comal Springs,1973-06-04,1973,6,4,345
08168710,Comal Springs,1973-06-05,1973,6,5,340
08168710,Comal Springs,1973-06-06,1973,6,6,335
08168710,Comal Springs,1973-06-07,1973,6,7,335
08168710,Comal Springs,1973-06-08,1973,6,8,330
08168710,Comal Springs,1973-06-09,1973,6,9,326
08168710,Comal Springs,1973-06-10,1973,6,10,330
08168710,Comal Springs,1973-06-11,1973,6,11,330
08168710,Comal Springs,1973-06-12,1973,6,12,336
08168710,Comal Springs,1973-06-13,1973,6,13,342
08168710,Comal Springs,1973-06-14,1973,6,14,348
08168710,Comal Springs,1973-06-15,1973,6,15,354
08168710,Comal Springs,1973-06-16,1973,6,16,360
08168710,Comal Springs,1973-06-17,1973,6,17,360
08168710,Comal Springs,1973-06-18,1973,6,18,365
08168710,Comal Springs,1973-06-19,1973,6,19,365
08168710,Comal Springs,1973-06-20,1973,6,20,360
08168710,Comal Springs,1973-06-21,1973,6,21,360
08168710,Comal Springs,1973-06-22,1973,6,22,365
08168710,Comal Springs,1973-06-23,1973,6,23,365
08168710,Comal Springs,1973-06-24,1973,6,24,365
08168710,Comal Springs,1973-06-25,1973,6,25,365
08168710,Comal Springs,1973-06-26,1973,6,26,372
08168710,Comal Springs,1973-06-27,1973,6,27,378
08168710,Comal Springs,1973-06-28,1973,6,28,385
08168710,Comal Springs,1973-06-29,1973,6,29,385
08168710,Comal Springs,1973-06-30,1973,6,30,380
08168710,Comal Springs,1973-07-01,1973,7,1,380
08168710,Comal Springs,1973-07-02,1973,7,2,380
08168710,Comal Springs,1973-07-03,1973,7,3,380
08168710,Comal Springs,1973-07-04,1973,7,4,375
08168710,Comal Springs,1973-07-05,1973,7,5,375
08168710,Comal Springs,1973-07-06,1973,7,6,375
08168710,Comal Springs,1973-07-07,1973,7,7,375
08168710,Comal Springs,1973-07-08,1973,7,8,380
08168710,Comal Springs,1973-07-09,1973,7,9,386
08168710,Comal Springs,1973-07-10,1973,7,10,391
08168710,Comal Springs,1973-07-11,1973,7,11,396
08168710,Comal Springs,1973-07-12,1973,7,12,402
08168710,Comal Springs,1973-07-13,1973,7,13,396
08168710,Comal Springs,1973-07-14,1973,7,14,396
08168710,Comal Springs,1973-07-15,1973,7,15,396
08168710,Comal Springs,1973-07-16,1973,7,16,396
08168710,Comal Springs,1973-07-17,1973,7,17,403
08168710,Comal Springs,1973-07-18,1973,7,18,411
08168710,Comal Springs,1973-07-19,1973,7,19,418
08168710,Comal Springs,1973-07-20,1973,7,20,429
08168710,Comal Springs,1973-07-21,1973,7,21,440
08168710,Comal Springs,1973-07-22,1973,7,22,445
08168710,Comal Springs,1973-07-23,1973,7,23,451
08168710,Comal Springs,1973-07-24,1973,7,24,451
08168710,Comal Springs,1973-07-25,1973,7,25,451
08168710,Comal Springs,1973-07-26,1973,7,26,451
08168710,Comal Springs,1973-07-27,1973,7,27,445
08168710,Comal Springs,1973-07-28,1973,7,28,440
08168710,Comal Springs,1973-07-29,1973,7,29,446
08168710,Comal Springs,1973-07-30,1973,7,30,431
08168710,Comal Springs,1973-07-31,1973,7,31,416
08168710,Comal Springs,1973-08-01,1973,8,1,402
08168710,Comal Springs,1973-08-02,1973,8,2,407
08168710,Comal Springs,1973-08-03,1973,8,3,407
08168710,Comal Springs,1973-08-04,1973,8,4,402
08168710,Comal Springs,1973-08-05,1973,8,5,402
08168710,Comal Springs,1973-08-06,1973,8,6,402
08168710,Comal Springs,1973-08-07,1973,8,7,402
08168710,Comal Springs,1973-08-08,1973,8,8,396
08168710,Comal Springs,1973-08-09,1973,8,9,396
08168710,Comal Springs,1973-08-10,1973,8,10,393
08168710,Comal Springs,1973-08-11,1973,8,11,390
08168710,Comal Springs,1973-08-12,1973,8,12,390
08168710,Comal Springs,1973-08-13,1973,8,13,390
08168710,Comal Springs,1973-08-14,1973,8,14,396
08168710,Comal Springs,1973-08-15,1973,8,15,390
08168710,Comal Springs,1973-08-16,1973,8,16,396
08168710,Comal Springs,1973-08-17,1973,8,17,390
08168710,Comal Springs,1973-08-18,1973,8,18,385
08168710,Comal Springs,1973-08-19,1973,8,19,385
08168710,Comal Springs,1973-08-20,1973,8,20,390
08168710,Comal Springs,1973-08-21,1973,8,21,387
08168710,Comal Springs,1973-08-22,1973,8,22,385
08168710,Comal Springs,1973-08-23,1973,8,23,385
08168710,Comal Springs,1973-08-24,1973,8,24,390
08168710,Comal Springs,1973-08-25,1973,8,25,385
08168710,Comal Springs,1973-08-26,1973,8,26,385
08168710,Comal Springs,1973-08-27,1973,8,27,390
08168710,Comal Springs,1973-08-28,1973,8,28,390
08168710,Comal Springs,1973-08-29,1973,8,29,385
08168710,Comal Springs,1973-08-30,1973,8,30,390
08168710,Comal Springs,1973-08-31,1973,8,31,396
08168710,Comal Springs,1973-09-01,1973,9,1,390
08168710,Comal Springs,1973-09-02,1973,9,2,385
08168710,Comal Springs,1973-09-03,1973,9,3,390
08168710,Comal Springs,1973-09-04,1973,9,4,385
08168710,Comal Springs,1973-09-05,1973,9,5,385
08168710,Comal Springs,1973-09-06,1973,9,6,380
08168710,Comal Springs,1973-09-07,1973,9,7,385
08168710,Comal Springs,1973-09-08,1973,9,8,390
08168710,Comal Springs,1973-09-09,1973,9,9,390
08168710,Comal Springs,1973-09-10,1973,9,10,390
08168710,Comal Springs,1973-09-11,1973,9,11,385
08168710,Comal Springs,1973-09-12,1973,9,12,385
08168710,Comal Springs,1973-09-13,1973,9,13,380
08168710,Comal Springs,1973-09-14,1973,9,14,385
08168710,Comal Springs,1973-09-15,1973,9,15,390
08168710,Comal Springs,1973-09-16,1973,9,16,390
08168710,Comal Springs,1973-09-17,1973,9,17,396
08168710,Comal Springs,1973-09-18,1973,9,18,396
08168710,Comal Springs,1973-09-19,1973,9,19,396
08168710,Comal Springs,1973-09-20,1973,9,20,390
08168710,Comal Springs,1973-09-21,1973,9,21,387
08168710,Comal Springs,1973-09-22,1973,9,22,385
08168710,Comal Springs,1973-09-23,1973,9,23,390
08168710,Comal Springs,1973-09-24,1973,9,24,390
08168710,Comal Springs,1973-09-25,1973,9,25,390
08168710,Comal Springs,1973-09-26,1973,9,26,396
08168710,Comal Springs,1973-09-27,1973,9,27,403
08168710,Comal Springs,1973-09-28,1973,9,28,411
08168710,Comal Springs,1973-09-29,1973,9,29,418
08168710,Comal Springs,1973-09-30,1973,9,30,426
08168710,Comal Springs,1973-10-01,1973,10,1,434
08168710,Comal Springs,1973-10-02,1973,10,2,429
08168710,Comal Springs,1973-10-03,1973,10,3,429
08168710,Comal Springs,1973-10-04,1973,10,4,434
08168710,Comal Springs,1973-10-05,1973,10,5,436
08168710,Comal Springs,1973-10-06,1973,10,6,438
08168710,Comal Springs,1973-10-07,1973,10,7,440
08168710,Comal Springs,1973-10-08,1973,10,8,440
08168710,Comal Springs,1973-10-09,1973,10,9,434
08168710,Comal Springs,1973-10-10,1973,10,10,429
08168710,Comal Springs,1973-10-11,1973,10,11,434
08168710,Comal Springs,1973-10-12,1973,10,12,468
08168710,Comal Springs,1973-10-13,1973,10,13,489
08168710,Comal Springs,1973-10-14,1973,10,14,511
08168710,Comal Springs,1973-10-15,1973,10,15,534
08168710,Comal Springs,1973-10-16,1973,10,16,521
08168710,Comal Springs,1973-10-17,1973,10,17,508
08168710,Comal Springs,1973-10-18,1973,10,18,495
08168710,Comal Springs,1973-10-19,1973,10,19,490
08168710,Comal Springs,1973-10-20,1973,10,20,487
08168710,Comal Springs,1973-10-21,1973,10,21,484
08168710,Comal Springs,1973-10-22,1973,10,22,484
08168710,Comal Springs,1973-10-23,1973,10,23,478
08168710,Comal Springs,1973-10-24,1973,10,24,470
08168710,Comal Springs,1973-10-25,1973,10,25,462
08168710,Comal Springs,1973-10-26,1973,10,26,456
08168710,Comal Springs,1973-10-27,1973,10,27,453
08168710,Comal Springs,1973-10-28,1973,10,28,451
08168710,Comal Springs,1973-10-29,1973,10,29,456
08168710,Comal Springs,1973-10-30,1973,10,30,456
08168710,Comal Springs,1973-10-31,1973,10,31,458
08168710,Comal Springs,1973-11-01,1973,11,1,460
08168710,Comal Springs,1973-11-02,1973,11,2,462
08168710,Comal Springs,1973-11-03,1973,11,3,462
08168710,Comal Springs,1973-11-04,1973,11,4,462
08168710,Comal Springs,1973-11-05,1973,11,5,462
08168710,Comal Springs,1973-11-06,1973,11,6,456
08168710,Comal Springs,1973-11-07,1973,11,7,456
08168710,Comal Springs,1973-11-08,1973,11,8,456
08168710,Comal Springs,1973-11-09,1973,11,9,451
08168710,Comal Springs,1973-11-10,1973,11,10,451
08168710,Comal Springs,1973-11-11,1973,11,11,451
08168710,Comal Springs,1973-11-12,1973,11,12,451
08168710,Comal Springs,1973-11-13,1973,11,13,451
08168710,Comal Springs,1973-11-14,1973,11,14,451
08168710,Comal Springs,1973-11-15,1973,11,15,451
08168710,Comal Springs,1973-11-16,1973,11,16,446
08168710,Comal Springs,1973-11-17,1973,11,17,446
08168710,Comal Springs,1973-11-18,1973,11,18,446
08168710,Comal Springs,1973-11-19,1973,11,19,446
08168710,Comal Springs,1973-11-20,1973,11,20,446
08168710,Comal Springs,1973-11-21,1973,11,21,446
08168710,Comal Springs,1973-11-22,1973,11,22,446
08168710,Comal Springs,1973-11-23,1973,11,23,446
08168710,Comal Springs,1973-11-24,1973,11,24,446
08168710,Comal Springs,1973-11-25,1973,11,25,446
08168710,Comal Springs,1973-11-26,1973,11,26,446
08168710,Comal Springs,1973-11-27,1973,11,27,446
08168710,Comal Springs,1973-11-28,1973,11,28,440
08168710,Comal Springs,1973-11-29,1973,11,29,440
08168710,Comal Springs,1973-11-30,1973,11,30,440
08168710,Comal Springs,1973-12-01,1973,12,1,446
08168710,Comal Springs,1973-12-02,1973,12,2,451
08168710,Comal Springs,1973-12-03,1973,12,3,451
08168710,Comal Springs,1973-12-04,1973,12,4,451
08168710,Comal Springs,1973-12-05,1973,12,5,446
08168710,Comal Springs,1973-12-06,1973,12,6,440
08168710,Comal Springs,1973-12-07,1973,12,7,440
08168710,Comal Springs,1973-12-08,1973,12,8,440
08168710,Comal Springs,1973-12-09,1973,12,9,440
08168710,Comal Springs,1973-12-10,1973,12,10,440
08168710,Comal Springs,1973-12-11,1973,12,11,440
08168710,Comal Springs,1973-12-12,1973,12,12,440
08168710,Comal Springs,1973-12-13,1973,12,13,440
08168710,Comal Springs,1973-12-14,1973,12,14,434
08168710,Comal Springs,1973-12-15,1973,12,15,434
08168710,Comal Springs,1973-12-16,1973,12,16,434
08168710,Comal Springs,1973-12-17,1973,12,17,434
08168710,Comal Springs,1973-12-18,1973,12,18,434
08168710,Comal Springs,1973-12-19,1973,12,19,434
08168710,Comal Springs,1973-12-20,1973,12,20,434
08168710,Comal Springs,1973-12-21,1973,12,21,434
08168710,Comal Springs,1973-12-22,1973,12,22,434
08168710,Comal Springs,1973-12-23,1973,12,23,434
08168710,Comal Springs,1973-12-24,1973,12,24,434
08168710,Comal Springs,1973-12-25,1973,12,25,434
08168710,Comal Springs,1973-12-26,1973,12,26,434
08168710,Comal Springs,1973-12-27,1973,12,27,434
08168710,Comal Springs,1973-12-28,1973,12,28,434
08168710,Comal Springs,1973-12-29,1973,12,29,434
08168710,Comal Springs,1973-12-30,1973,12,30,429
08168710,Comal Springs,1973-12-31,1973,12,31,429
08168710,Comal Springs,1974-01-01,1974,1,1,429
08168710,Comal Springs,1974-01-02,1974,1,2,429
08168710,Comal Springs,1974-01-03,1974,1,3,429
08168710,Comal Springs,1974-01-04,1974,1,4,429
08168710,Comal Springs,1974-01-05,1974,1,5,429
08168710,Comal Springs,1974-01-06,1974,1,6,429
08168710,Comal Springs,1974-01-07,1974,1,7,429
08168710,Comal Springs,1974-01-08,1974,1,8,429
08168710,Comal Springs,1974-01-09,1974,1,9,429
08168710,Comal Springs,1974-01-10,1974,1,10,429
08168710,Comal Springs,1974-01-11,1974,1,11,429
08168710,Comal Springs,1974-01-12,1974,1,12,429
08168710,Comal Springs,1974-01-13,1974,1,13,429
08168710,Comal Springs,1974-01-14,1974,1,14,429
08168710,Comal Springs,1974-01-15,1974,1,15,429
08168710,Comal Springs,1974-01-16,1974,1,16,429
08168710,Comal Springs,1974-01-17,1974,1,17,429
08168710,Comal Springs,1974-01-18,1974,1,18,429
08168710,Comal Springs,1974-01-19,1974,1,19,434
08168710,Comal Springs,1974-01-20,1974,1,20,434
08168710,Comal Springs,1974-01-21,1974,1,21,429
08168710,Comal Springs,1974-01-22,1974,1,22,429
08168710,Comal Springs,1974-01-23,1974,1,23,424
08168710,Comal Springs,1974-01-24,1974,1,24,424
08168710,Comal Springs,1974-01-25,1974,1,25,437
08168710,Comal Springs,1974-01-26,1974,1,26,451
08168710,Comal Springs,1974-01-27,1974,1,27,444
08168710,Comal Springs,1974-01-28,1974,1,28,436
08168710,Comal Springs,1974-01-29,1974,1,29,429
08168710,Comal Springs,1974-01-30,1974,1,30,429
08168710,Comal Springs,1974-01-31,1974,1,31,424
08168710,Comal Springs,1974-02-01,1974,2,1,424
08168710,Comal Springs,1974-02-02,1974,2,2,429
08168710,Comal Springs,1974-02-03,1974,2,3,434
08168710,Comal Springs,1974-02-04,1974,2,4,429
08168710,Comal Springs,1974-02-05,1974,2,5,429
08168710,Comal Springs,1974-02-06,1974,2,6,429
08168710,Comal Springs,1974-02-07,1974,2,7,429
08168710,Comal Springs,1974-02-08,1974,2,8,429
08168710,Comal Springs,1974-02-09,1974,2,9,429
08168710,Comal Springs,1974-02-10,1974,2,10,430
08168710,Comal Springs,1974-02-11,1974,2,11,431
08168710,Comal Springs,1974-02-12,1974,2,12,433
08168710,Comal Springs,1974-02-13,1974,2,13,434
08168710,Comal Springs,1974-02-14,1974,2,14,434
08168710,Comal Springs,1974-02-15,1974,2,15,429
08168710,Comal Springs,1974-02-16,1974,2,16,429
08168710,Comal Springs,1974-02-17,1974,2,17,429
08168710,Comal Springs,1974-02-18,1974,2,18,429
08168710,Comal Springs,1974-02-19,1974,2,19,429
08168710,Comal Springs,1974-02-20,1974,2,20,424
08168710,Comal Springs,1974-02-21,1974,2,21,418
08168710,Comal Springs,1974-02-22,1974,2,22,418
08168710,Comal Springs,1974-02-23,1974,2,23,418
08168710,Comal Springs,1974-02-24,1974,2,24,418
08168710,Comal Springs,1974-02-25,1974,2,25,418
08168710,Comal Springs,1974-02-26,1974,2,26,418
08168710,Comal Springs,1974-02-27,1974,2,27,418
08168710,Comal Springs,1974-02-28,1974,2,28,412
08168710,Comal Springs,1974-03-01,1974,3,1,412
08168710,Comal Springs,1974-03-02,1974,3,2,412
08168710,Comal Springs,1974-03-03,1974,3,3,412
08168710,Comal Springs,1974-03-04,1974,3,4,412
08168710,Comal Springs,1974-03-05,1974,3,5,407
08168710,Comal Springs,1974-03-06,1974,3,6,407
08168710,Comal Springs,1974-03-07,1974,3,7,407
08168710,Comal Springs,1974-03-08,1974,3,8,407
08168710,Comal Springs,1974-03-09,1974,3,9,407
08168710,Comal Springs,1974-03-10,1974,3,10,407
08168710,Comal Springs,1974-03-11,1974,3,11,407
08168710,Comal Springs,1974-03-12,1974,3,12,407
08168710,Comal Springs,1974-03-13,1974,3,13,402
08168710,Comal Springs,1974-03-14,1974,3,14,402
08168710,Comal Springs,1974-03-15,1974,3,15,407
08168710,Comal Springs,1974-03-16,1974,3,16,412
08168710,Comal Springs,1974-03-17,1974,3,17,407
08168710,Comal Springs,1974-03-18,1974,3,18,407
08168710,Comal Springs,1974-03-19,1974,3,19,407
08168710,Comal Springs,1974-03-20,1974,3,20,401
08168710,Comal Springs,1974-03-21,1974,3,21,396
08168710,Comal Springs,1974-03-22,1974,3,22,396
08168710,Comal Springs,1974-03-23,1974,3,23,396
08168710,Comal Springs,1974-03-24,1974,3,24,396
08168710,Comal Springs,1974-03-25,1974,3,25,396
08168710,Comal Springs,1974-03-26,1974,3,26,396
08168710,Comal Springs,1974-03-27,1974,3,27,396
08168710,Comal Springs,1974-03-28,1974,3,28,396
08168710,Comal Springs,1974-03-29,1974,3,29,396
08168710,Comal Springs,1974-03-30,1974,3,30,390
08168710,Comal Springs,1974-03-31,1974,3,31,390
08168710,Comal Springs,1974-04-01,1974,4,1,390
08168710,Comal Springs,1974-04-02,1974,4,2,385
08168710,Comal Springs,1974-04-03,1974,4,3,385
08168710,Comal Springs,1974-04-04,1974,4,4,380
08168710,Comal Springs,1974-04-05,1974,4,5,380
08168710,Comal Springs,1974-04-06,1974,4,6,380
08168710,Comal Springs,1974-04-07,1974,4,7,380
08168710,Comal Springs,1974-04-08,1974,4,8,385
08168710,Comal Springs,1974-04-09,1974,4,9,380
08168710,Comal Springs,1974-04-10,1974,4,10,385
08168710,Comal Springs,1974-04-11,1974,4,11,385
08168710,Comal Springs,1974-04-12,1974,4,12,380
08168710,Comal Springs,1974-04-13,1974,4,13,375
08168710,Comal Springs,1974-04-14,1974,4,14,375
08168710,Comal Springs,1974-04-15,1974,4,15,375
08168710,Comal Springs,1974-04-16,1974,4,16,380
08168710,Comal Springs,1974-04-17,1974,4,17,380
08168710,Comal Springs,1974-04-18,1974,4,18,380
08168710,Comal Springs,1974-04-19,1974,4,19,380
08168710,Comal Springs,1974-04-20,1974,4,20,377
08168710,Comal Springs,1974-04-21,1974,4,21,375
08168710,Comal Springs,1974-04-22,1974,4,22,380
08168710,Comal Springs,1974-04-23,1974,4,23,380
08168710,Comal Springs,1974-04-24,1974,4,24,380
08168710,Comal Springs,1974-04-25,1974,4,25,380
08168710,Comal Springs,1974-04-26,1974,4,26,380
08168710,Comal Springs,1974-04-27,1974,4,27,375
08168710,Comal Springs,1974-04-28,1974,4,28,375
08168710,Comal Springs,1974-04-29,1974,4,29,375
08168710,Comal Springs,1974-04-30,1974,4,30,375
08168710,Comal Springs,1974-05-01,1974,5,1,375
08168710,Comal Springs,1974-05-02,1974,5,2,373
08168710,Comal Springs,1974-05-03,1974,5,3,372
08168710,Comal Springs,1974-05-04,1974,5,4,370
08168710,Comal Springs,1974-05-05,1974,5,5,369
08168710,Comal Springs,1974-05-06,1974,5,6,367
08168710,Comal Springs,1974-05-07,1974,5,7,366
08168710,Comal Springs,1974-05-08,1974,5,8,365
08168710,Comal Springs,1974-05-09,1974,5,9,370
08168710,Comal Springs,1974-05-10,1974,5,10,374
08168710,Comal Springs,1974-05-11,1974,5,11,378
08168710,Comal Springs,1974-05-12,1974,5,12,382
08168710,Comal Springs,1974-05-13,1974,5,13,386
08168710,Comal Springs,1974-05-14,1974,5,14,390
08168710,Comal Springs,1974-05-15,1974,5,15,385
08168710,Comal Springs,1974-05-16,1974,5,16,385
08168710,Comal Springs,1974-05-17,1974,5,17,390
08168710,Comal Springs,1974-05-18,1974,5,18,385
08168710,Comal Springs,1974-05-19,1974,5,19,390
08168710,Comal Springs,1974-05-20,1974,5,20,396
08168710,Comal Springs,1974-05-21,1974,5,21,388
