date,val,site
7/11/2021,670.23,J 17
7/11/2021,864.13,J 27
7/11/2021,169,San Marcos
7/10/2021,281,Comal
7/10/2021,668.9,J 17
7/10/2021,864.12,J 27
7/10/2021,169,San Marcos
7/9/2021,278,Comal
7/9/2021,667.08,J 17
7/9/2021,864.12,J 27
7/9/2021,168,San Marcos
7/8/2021,276,Comal
7/8/2021,666.2,J 17
7/8/2021,864.16,J 27
7/8/2021,168,San Marcos
7/7/2021,275,Comal
7/7/2021,665.27,J 17
7/7/2021,864.21,J 27
7/7/2021,166,San Marcos
7/6/2021,275,Comal
7/6/2021,663.67,J 17
7/6/2021,864.23,J 27
7/6/2021,166,San Marcos
7/5/2021,276,Comal
7/5/2021,661.47,J 17
7/5/2021,864.26,J 27
7/5/2021,160,San Marcos
7/4/2021,276,Comal
7/4/2021,661.33,J 17
7/4/2021,864.29,J 27
7/4/2021,161,San Marcos
7/3/2021,276,Comal
7/3/2021,660.75,J 17
7/3/2021,864.34,J 27
7/3/2021,162,San Marcos
7/2/2021,276,Comal
7/2/2021,660.96,J 17
7/2/2021,864.39,J 27
7/2/2021,169,San Marcos
7/1/2021,274,Comal
7/1/2021,661.32,J 17
7/1/2021,864.46,J 27
7/1/2021,170,San Marcos
6/30/2021,275,Comal
6/30/2021,661.17,J 17
6/30/2021,864.5,J 27
6/30/2021,165,San Marcos
6/29/2021,277,Comal
6/29/2021,660.92,J 17
6/29/2021,864.55,J 27
6/29/2021,169,San Marcos
6/28/2021,275,Comal
6/28/2021,661.15,J 17
6/28/2021,864.61,J 27
6/28/2021,166,San Marcos
6/27/2021,275,Comal
6/27/2021,661.06,J 17
6/27/2021,864.66,J 27
6/27/2021,164,San Marcos
6/26/2021,277,Comal
6/26/2021,661.46,J 17
6/26/2021,864.73,J 27
6/26/2021,165,San Marcos
6/25/2021,276,Comal
6/25/2021,661.72,J 17
6/25/2021,864.82,J 27
6/25/2021,167,San Marcos
6/24/2021,276,Comal
6/24/2021,662.71,J 17
6/24/2021,864.94,J 27
6/24/2021,168,San Marcos
6/23/2021,279,Comal
6/23/2021,663.47,J 17
6/23/2021,865.08,J 27
6/23/2021,168,San Marcos
6/22/2021,282,Comal
6/22/2021,663.62,J 17
6/22/2021,865.2,J 27
6/22/2021,169,San Marcos
6/21/2021,287,Comal
6/21/2021,664.61,J 17
6/21/2021,865.3,J 27
6/21/2021,169,San Marcos
6/20/2021,287,Comal
6/20/2021,665.04,J 17
6/20/2021,865.35,J 27
6/20/2021,171,San Marcos
6/19/2021,288,Comal
6/19/2021,665.45,J 17
6/19/2021,865.42,J 27
6/19/2021,172,San Marcos
6/18/2021,288,Comal
6/18/2021,665.93,J 17
6/18/2021,865.52,J 27
6/18/2021,174,San Marcos
6/17/2021,291,Comal
6/17/2021,666.61,J 17
6/17/2021,865.64,J 27
6/17/2021,174,San Marcos
6/16/2021,292,Comal
6/16/2021,667.61,J 17
6/16/2021,865.75,J 27
6/16/2021,174,San Marcos
6/15/2021,293,Comal
6/15/2021,668.36,J 17
6/15/2021,865.83,J 27
6/15/2021,174,San Marcos
6/14/2021,296,Comal
6/14/2021,669.45,J 17
6/14/2021,865.94,J 27
6/14/2021,175,San Marcos
6/13/2021,298,Comal
6/13/2021,670.22,J 17
6/13/2021,866.02,J 27
6/13/2021,177,San Marcos
6/12/2021,301,Comal
6/12/2021,670.54,J 17
6/12/2021,866.05,J 27
6/12/2021,178,San Marcos
6/11/2021,301,Comal
6/11/2021,670.91,J 17
6/11/2021,866.07,J 27
6/11/2021,180,San Marcos
6/10/2021,302,Comal
6/10/2021,670.77,J 17
6/10/2021,866.07,J 27
6/10/2021,182,San Marcos
6/9/2021,302,Comal
6/9/2021,671.15,J 17
6/9/2021,866.05,J 27
6/9/2021,181,San Marcos
6/8/2021,303,Comal
6/8/2021,671.1,J 17
6/8/2021,866.04,J 27
6/8/2021,181,San Marcos
6/7/2021,307,Comal
6/7/2021,671.27,J 17
6/7/2021,866.04,J 27
6/7/2021,180,San Marcos
6/6/2021,312,Comal
6/6/2021,671.14,J 17
6/6/2021,866.02,J 27
6/6/2021,175,San Marcos
6/5/2021,316,Comal
6/5/2021,670.35,J 17
6/5/2021,866,J 27
6/5/2021,173,San Marcos
6/4/2021,321,Comal
6/4/2021,669.68,J 17
6/4/2021,865.97,J 27
6/4/2021,167,San Marcos
6/3/2021,325,Comal
6/3/2021,669.24,J 17
6/3/2021,865.93,J 27
6/3/2021,161,San Marcos
6/2/2021,330,Comal
6/2/2021,669.37,J 17
6/2/2021,865.93,J 27
6/2/2021,155,San Marcos
6/1/2021,324,Comal
6/1/2021,669.15,J 17
6/1/2021,865.89,J 27
6/1/2021,154,San Marcos
5/31/2021,318,Comal
5/31/2021,668.8,J 17
5/31/2021,865.86,J 27
5/31/2021,153,San Marcos
5/30/2021,308,Comal
5/30/2021,668.27,J 17
5/30/2021,865.84,J 27
5/30/2021,155,San Marcos
5/29/2021,298,Comal
5/29/2021,667.42,J 17
5/29/2021,865.81,J 27
5/29/2021,156,San Marcos
5/28/2021,289,Comal
5/28/2021,666.09,J 17
5/28/2021,865.8,J 27
5/28/2021,156,San Marcos
5/27/2021,280,Comal
5/27/2021,666.18,J 17
5/27/2021,865.81,J 27
5/27/2021,157,San Marcos
5/26/2021,281,Comal
5/26/2021,666.76,J 17
5/26/2021,865.8,J 27
5/26/2021,158,San Marcos
5/25/2021,282,Comal
5/25/2021,667.43,J 17
5/25/2021,865.83,J 27
5/25/2021,157,San Marcos
5/24/2021,280,Comal
5/24/2021,666.96,J 17
5/24/2021,865.84,J 27
5/24/2021,156,San Marcos
5/23/2021,279,Comal
5/23/2021,666.53,J 17
5/23/2021,865.82,J 27
5/23/2021,155,San Marcos
5/22/2021,276,Comal
5/22/2021,666.29,J 17
5/22/2021,865.78,J 27
5/22/2021,150,San Marcos
5/21/2021,274,Comal
5/21/2021,665.99,J 17
5/21/2021,865.75,J 27
5/21/2021,144,San Marcos
5/20/2021,278,Comal
5/20/2021,666.21,J 17
5/20/2021,865.75,J 27
5/20/2021,139,San Marcos
5/19/2021,276,Comal
5/19/2021,666.01,J 17
5/19/2021,865.72,J 27
5/19/2021,134,San Marcos
5/18/2021,274,Comal
5/18/2021,666.17,J 17
5/18/2021,865.69,J 27
5/18/2021,132,San Marcos
5/17/2021,272,Comal
5/17/2021,666.86,J 17
5/17/2021,865.65,J 27
5/17/2021,125,San Marcos
5/16/2021,270,Comal
5/16/2021,666.69,J 17
5/16/2021,865.59,J 27
5/16/2021,126,San Marcos
5/15/2021,269,Comal
5/15/2021,666.15,J 17
5/15/2021,865.3,J 27
5/15/2021,127,San Marcos
5/14/2021,266,Comal
5/14/2021,665.65,J 17
5/14/2021,865.04,J 27
5/14/2021,127,San Marcos
5/13/2021,265,Comal
5/13/2021,665.62,J 17
5/13/2021,865.02,J 27
5/13/2021,128,San Marcos
5/12/2021,265,Comal
5/12/2021,665.6,J 17
5/12/2021,864.96,J 27
5/12/2021,129,San Marcos
5/11/2021,264,Comal
5/11/2021,665.24,J 17
5/11/2021,864.88,J 27
5/11/2021,130,San Marcos
5/10/2021,265,Comal
5/10/2021,665.35,J 17
5/10/2021,864.66,J 27
5/10/2021,131,San Marcos
5/9/2021,263,Comal
5/9/2021,665.69,J 17
5/9/2021,864.65,J 27
5/9/2021,132,San Marcos
5/8/2021,260,Comal
5/8/2021,665.6,J 17
5/8/2021,864.63,J 27
5/8/2021,132,San Marcos
5/7/2021,258,Comal
5/7/2021,665.22,J 17
5/7/2021,864.6,J 27
5/7/2021,133,San Marcos
5/6/2021,258,Comal
5/6/2021,665.43,J 17
5/6/2021,864.58,J 27
5/6/2021,132,San Marcos
5/5/2021,258,Comal
5/5/2021,665.15,J 17
5/5/2021,864.57,J 27
5/5/2021,132,San Marcos
5/4/2021,250,Comal
5/4/2021,664.77,J 17
5/4/2021,864.61,J 27
5/4/2021,127,San Marcos
5/3/2021,242,Comal
5/3/2021,663.92,J 17
5/3/2021,864.58,J 27
5/3/2021,123,San Marcos
5/2/2021,234,Comal
5/2/2021,663.28,J 17
5/2/2021,864.47,J 27
5/2/2021,119,San Marcos
5/1/2021,230,Comal
5/1/2021,660.5,J 17
5/1/2021,864.34,J 27
5/1/2021,115,San Marcos
4/30/2021,221,Comal
4/30/2021,656.36,J 17
4/30/2021,864.21,J 27
4/30/2021,111,San Marcos
4/29/2021,212,Comal
4/29/2021,654.05,J 17
4/29/2021,864.2,J 27
4/29/2021,107,San Marcos
4/28/2021,209,Comal
4/28/2021,649.75,J 17
4/28/2021,864.25,J 27
4/28/2021,106,San Marcos
4/27/2021,207,Comal
4/27/2021,649.17,J 17
4/27/2021,864.3,J 27
4/27/2021,105,San Marcos
4/26/2021,207,Comal
4/26/2021,648.78,J 17
4/26/2021,864.33,J 27
4/26/2021,103,San Marcos
4/25/2021,207,Comal
4/25/2021,649.39,J 17
4/25/2021,864.38,J 27
4/25/2021,103,San Marcos
4/24/2021,204,Comal
4/24/2021,649.32,J 17
4/24/2021,864.45,J 27
4/24/2021,103,San Marcos
4/23/2021,200,Comal
4/23/2021,648.67,J 17
4/23/2021,864.5,J 27
4/23/2021,102,San Marcos
4/22/2021,197,Comal
4/22/2021,647.79,J 17
4/22/2021,864.56,J 27
4/22/2021,101,San Marcos
4/21/2021,200,Comal
4/21/2021,647.77,J 17
4/21/2021,864.65,J 27
4/21/2021,100,San Marcos
4/20/2021,203,Comal
4/20/2021,648.79,J 17
4/20/2021,864.72,J 27
4/20/2021,100,San Marcos
4/19/2021,205,Comal
4/19/2021,649.52,J 17
4/19/2021,864.76,J 27
4/19/2021,100,San Marcos
4/18/2021,208,Comal
4/18/2021,650.05,J 17
4/18/2021,864.81,J 27
4/18/2021,100,San Marcos
4/17/2021,208,Comal
4/17/2021,649.78,J 17
4/17/2021,864.89,J 27
4/17/2021,100,San Marcos
4/16/2021,209,Comal
4/16/2021,649.2,J 17
4/16/2021,864.95,J 27
4/16/2021,101,San Marcos
4/15/2021,211,Comal
4/15/2021,648.86,J 17
4/15/2021,865,J 27
4/15/2021,101,San Marcos
4/14/2021,213,Comal
4/14/2021,648.95,J 17
4/14/2021,865.1,J 27
4/14/2021,100,San Marcos
4/13/2021,214,Comal
4/13/2021,649.39,J 17
4/13/2021,865.2,J 27
4/13/2021,99,San Marcos
4/12/2021,216,Comal
4/12/2021,650.25,J 17
4/12/2021,865.31,J 27
4/12/2021,100,San Marcos
4/11/2021,218,Comal
4/11/2021,651.19,J 17
4/11/2021,865.4,J 27
4/11/2021,101,San Marcos
4/10/2021,221,Comal
4/10/2021,651.44,J 17
4/10/2021,865.52,J 27
4/10/2021,102,San Marcos
4/9/2021,223,Comal
4/9/2021,651.79,J 17
4/9/2021,865.61,J 27
4/9/2021,102,San Marcos
4/8/2021,227,Comal
4/8/2021,653,J 17
4/8/2021,865.69,J 27
4/8/2021,102,San Marcos
4/7/2021,229,Comal
4/7/2021,653.91,J 17
4/7/2021,865.76,J 27
4/7/2021,102,San Marcos
4/6/2021,232,Comal
4/6/2021,654.64,J 17
4/6/2021,865.83,J 27
4/6/2021,102,San Marcos
4/5/2021,229,Comal
4/5/2021,655.65,J 17
4/5/2021,865.87,J 27
4/5/2021,103,San Marcos
4/4/2021,233,Comal
4/4/2021,655.88,J 17
4/4/2021,865.91,J 27
4/4/2021,103,San Marcos
4/3/2021,230,Comal
4/3/2021,655.74,J 17
4/3/2021,865.97,J 27
4/3/2021,104,San Marcos
4/2/2021,228,Comal
4/2/2021,656.01,J 17
4/2/2021,866.06,J 27
4/2/2021,104,San Marcos
4/1/2021,231,Comal
4/1/2021,656.68,J 17
4/1/2021,866.16,J 27
4/1/2021,104,San Marcos
3/31/2021,235,Comal
3/31/2021,657.41,J 17
3/31/2021,866.26,J 27
3/31/2021,103,San Marcos
3/30/2021,238,Comal
3/30/2021,658.15,J 17
3/30/2021,866.35,J 27
3/30/2021,105,San Marcos
3/29/2021,238,Comal
3/29/2021,658.66,J 17
3/29/2021,866.4,J 27
3/29/2021,107,San Marcos
3/28/2021,237,Comal
3/28/2021,658.89,J 17
3/28/2021,866.46,J 27
3/28/2021,108,San Marcos
3/27/2021,237,Comal
3/27/2021,658.83,J 17
3/27/2021,866.51,J 27
3/27/2021,108,San Marcos
3/26/2021,236,Comal
3/26/2021,659.02,J 17
3/26/2021,866.55,J 27
3/26/2021,109,San Marcos
3/25/2021,240,Comal
3/25/2021,659.41,J 17
3/25/2021,866.59,J 27
3/25/2021,110,San Marcos
3/24/2021,241,Comal
3/24/2021,659.23,J 17
3/24/2021,866.62,J 27
3/24/2021,110,San Marcos
3/23/2021,243,Comal
3/23/2021,659.05,J 17
3/23/2021,866.67,J 27
3/23/2021,110,San Marcos
3/22/2021,244,Comal
3/22/2021,658.66,J 17
3/22/2021,866.69,J 27
3/22/2021,110,San Marcos
3/21/2021,243,Comal
3/21/2021,659.17,J 17
3/21/2021,866.71,J 27
3/21/2021,110,San Marcos
3/20/2021,244,Comal
3/20/2021,659.23,J 17
3/20/2021,866.74,J 27
3/20/2021,110,San Marcos
3/19/2021,246,Comal
3/19/2021,659.25,J 17
3/19/2021,866.78,J 27
3/19/2021,109,San Marcos
3/18/2021,248,Comal
3/18/2021,659.87,J 17
3/18/2021,866.83,J 27
3/18/2021,109,San Marcos
3/17/2021,252,Comal
3/17/2021,660.64,J 17
3/17/2021,866.88,J 27
3/17/2021,108,San Marcos
3/16/2021,254,Comal
3/16/2021,661.01,J 17
3/16/2021,866.89,J 27
3/16/2021,108,San Marcos
3/15/2021,255,Comal
3/15/2021,661.28,J 17
3/15/2021,866.91,J 27
3/15/2021,109,San Marcos
3/14/2021,264,Comal
3/14/2021,661.53,J 17
3/14/2021,866.95,J 27
3/14/2021,109,San Marcos
3/13/2021,263,Comal
3/13/2021,660.72,J 17
3/13/2021,866.98,J 27
3/13/2021,109,San Marcos
3/12/2021,260,Comal
3/12/2021,660.64,J 17
3/12/2021,867.01,J 27
3/12/2021,108,San Marcos
3/11/2021,260,Comal
3/11/2021,660.22,J 17
3/11/2021,867.04,J 27
3/11/2021,108,San Marcos
3/10/2021,258,Comal
3/10/2021,660.24,J 17
3/10/2021,867.06,J 27
3/10/2021,108,San Marcos
3/9/2021,257,Comal
3/9/2021,660.68,J 17
3/9/2021,867.07,J 27
3/9/2021,109,San Marcos
3/8/2021,257,Comal
3/8/2021,660.96,J 17
3/8/2021,867.08,J 27
3/8/2021,107,San Marcos
3/7/2021,258,Comal
3/7/2021,661.18,J 17
3/7/2021,867.12,J 27
3/7/2021,108,San Marcos
3/6/2021,259,Comal
3/6/2021,661.23,J 17
3/6/2021,867.14,J 27
3/6/2021,108,San Marcos
3/5/2021,259,Comal
3/5/2021,661.23,J 17
3/5/2021,867.16,J 27
3/5/2021,108,San Marcos
3/4/2021,259,Comal
3/4/2021,661.13,J 17
3/4/2021,867.17,J 27
3/4/2021,108,San Marcos
3/3/2021,258,Comal
3/3/2021,661.28,J 17
3/3/2021,867.16,J 27
3/3/2021,109,San Marcos
3/2/2021,258,Comal
3/2/2021,661.06,J 17
3/2/2021,867.16,J 27
3/2/2021,109,San Marcos
3/1/2021,261,Comal
3/1/2021,660.9,J 17
3/1/2021,867.17,J 27
3/1/2021,109,San Marcos
2/28/2021,260,Comal
2/28/2021,661.04,J 17
2/28/2021,867.18,J 27
2/28/2021,110,San Marcos
2/27/2021,258,Comal
2/27/2021,660.66,J 17
2/27/2021,867.18,J 27
2/27/2021,110,San Marcos
2/26/2021,257,Comal
2/26/2021,659.8,J 17
2/26/2021,867.16,J 27
2/26/2021,111,San Marcos
2/25/2021,256,Comal
2/25/2021,659.14,J 17
2/25/2021,867.13,J 27
2/25/2021,111,San Marcos
2/24/2021,256,Comal
2/24/2021,658.21,J 17
2/24/2021,867.09,J 27
2/24/2021,111,San Marcos
2/23/2021,255,Comal
2/23/2021,657.06,J 17
2/23/2021,867.12,J 27
2/23/2021,110,San Marcos
2/22/2021,253,Comal
2/22/2021,656.13,J 17
2/22/2021,867.09,J 27
2/22/2021,110,San Marcos
2/21/2021,252,Comal
2/21/2021,655.66,J 17
2/21/2021,867.06,J 27
2/21/2021,109,San Marcos
2/20/2021,250,Comal
2/20/2021,654.06,J 17
2/20/2021,867.05,J 27
2/20/2021,108,San Marcos
2/19/2021,252,Comal
2/19/2021,652.21,J 17
2/19/2021,867.01,J 27
2/19/2021,107,San Marcos
2/18/2021,256,Comal
2/18/2021,655.67,J 17
2/18/2021,867.02,J 27
2/18/2021,106,San Marcos
2/17/2021,260,Comal
2/17/2021,659.12,J 17
2/17/2021,867.15,J 27
2/17/2021,106,San Marcos
2/16/2021,264,Comal
2/16/2021,662.36,J 17
2/16/2021,867.17,J 27
2/16/2021,107,San Marcos
2/15/2021,266,Comal
2/15/2021,664.94,J 17
2/15/2021,867.3,J 27
2/15/2021,107,San Marcos
2/14/2021,268,Comal
2/14/2021,665.21,J 17
2/14/2021,867.3,J 27
2/14/2021,108,San Marcos
2/13/2021,268,Comal
2/13/2021,665.17,J 17
2/13/2021,867.31,J 27
2/13/2021,110,San Marcos
2/12/2021,268,Comal
2/12/2021,664.76,J 17
2/12/2021,867.32,J 27
2/12/2021,111,San Marcos
2/11/2021,265,Comal
2/11/2021,664.12,J 17
2/11/2021,867.31,J 27
2/11/2021,112,San Marcos
2/10/2021,262,Comal
2/10/2021,663.35,J 17
2/10/2021,867.3,J 27
2/10/2021,112,San Marcos
2/9/2021,262,Comal
2/9/2021,663.42,J 17
2/9/2021,867.31,J 27
2/9/2021,112,San Marcos
2/8/2021,263,Comal
2/8/2021,663.67,J 17
2/8/2021,867.34,J 27
2/8/2021,113,San Marcos
2/7/2021,262,Comal
2/7/2021,664.07,J 17
2/7/2021,867.36,J 27
2/7/2021,113,San Marcos
2/6/2021,263,Comal
2/6/2021,663.95,J 17
2/6/2021,867.39,J 27
2/6/2021,113,San Marcos
2/5/2021,263,Comal
2/5/2021,663.85,J 17
2/5/2021,867.41,J 27
2/5/2021,113,San Marcos
2/4/2021,264,Comal
2/4/2021,664.07,J 17
2/4/2021,867.43,J 27
2/4/2021,113,San Marcos
2/3/2021,262,Comal
2/3/2021,664.12,J 17
2/3/2021,867.46,J 27
2/3/2021,114,San Marcos
2/2/2021,262,Comal
2/2/2021,664.02,J 17
2/2/2021,867.46,J 27
2/2/2021,114,San Marcos
2/1/2021,263,Comal
2/1/2021,664.45,J 17
2/1/2021,867.46,J 27
2/1/2021,114,San Marcos
1/31/2021,264,Comal
1/31/2021,665.08,J 17
1/31/2021,867.49,J 27
1/31/2021,115,San Marcos
1/30/2021,264,Comal
1/30/2021,665.49,J 17
1/30/2021,867.51,J 27
1/30/2021,115,San Marcos
1/29/2021,265,Comal
1/29/2021,665.25,J 17
1/29/2021,867.5,J 27
1/29/2021,116,San Marcos
1/28/2021,265,Comal
1/28/2021,664.93,J 17
1/28/2021,867.52,J 27
1/28/2021,115,San Marcos
1/27/2021,265,Comal
1/27/2021,665.25,J 17
1/27/2021,867.59,J 27
1/27/2021,116,San Marcos
1/26/2021,265,Comal
1/26/2021,665.75,J 17
1/26/2021,867.61,J 27
1/26/2021,116,San Marcos
1/25/2021,268,Comal
1/25/2021,665.88,J 17
1/25/2021,867.62,J 27
1/25/2021,117,San Marcos
1/24/2021,270,Comal
1/24/2021,665.77,J 17
1/24/2021,867.61,J 27
1/24/2021,117,San Marcos
1/23/2021,266,Comal
1/23/2021,665.44,J 17
1/23/2021,867.57,J 27
1/23/2021,118,San Marcos
1/22/2021,272,Comal
1/22/2021,665.19,J 17
1/22/2021,867.58,J 27
1/22/2021,118,San Marcos
1/21/2021,270,Comal
1/21/2021,665.23,J 17
1/21/2021,867.58,J 27
1/21/2021,118,San Marcos
1/20/2021,268,Comal
1/20/2021,665.14,J 17
1/20/2021,867.57,J 27
1/20/2021,118,San Marcos
1/19/2021,269,Comal
1/19/2021,664.68,J 17
1/19/2021,867.58,J 27
1/19/2021,118,San Marcos
1/18/2021,270,Comal
1/18/2021,665.2,J 17
1/18/2021,867.59,J 27
1/18/2021,118,San Marcos
1/17/2021,271,Comal
1/17/2021,665.29,J 17
1/17/2021,867.61,J 27
1/17/2021,118,San Marcos
1/16/2021,272,Comal
1/16/2021,665.11,J 17
1/16/2021,867.62,J 27
1/16/2021,119,San Marcos
1/15/2021,273,Comal
1/15/2021,665.18,J 17
1/15/2021,867.63,J 27
1/15/2021,119,San Marcos
1/14/2021,274,Comal
1/14/2021,664.99,J 17
1/14/2021,867.65,J 27
1/14/2021,120,San Marcos
1/13/2021,275,Comal
1/13/2021,664.85,J 17
1/13/2021,867.64,J 27
1/13/2021,120,San Marcos
1/12/2021,275,Comal
1/12/2021,664.74,J 17
1/12/2021,867.64,J 27
1/12/2021,120,San Marcos
1/11/2021,276,Comal
1/11/2021,664.54,J 17
1/11/2021,867.66,J 27
1/11/2021,120,San Marcos
1/10/2021,277,Comal
1/10/2021,664.44,J 17
1/10/2021,867.68,J 27
1/10/2021,120,San Marcos
1/9/2021,278,Comal
1/9/2021,663.67,J 17
1/9/2021,867.68,J 27
1/9/2021,118,San Marcos
1/8/2021,278,Comal
1/8/2021,663.48,J 17
1/8/2021,867.69,J 27
1/8/2021,120,San Marcos
1/7/2021,278,Comal
1/7/2021,663.76,J 17
1/7/2021,867.72,J 27
1/7/2021,119,San Marcos
1/6/2021,279,Comal
1/6/2021,663.74,J 17
1/6/2021,867.74,J 27
1/6/2021,118,San Marcos
1/5/2021,279,Comal
1/5/2021,663.82,J 17
1/5/2021,867.76,J 27
1/5/2021,117,San Marcos
1/4/2021,274,Comal
1/4/2021,663.86,J 17
1/4/2021,867.78,J 27
1/4/2021,116,San Marcos
1/3/2021,270,Comal
1/3/2021,664.03,J 17
1/3/2021,867.78,J 27
1/3/2021,116,San Marcos
1/2/2021,266,Comal
1/2/2021,663.88,J 17
1/2/2021,867.78,J 27
1/2/2021,117,San Marcos
1/1/2021,264,Comal
1/1/2021,663.78,J 17
1/1/2021,867.79,J 27
1/1/2021,117,San Marcos
12/31/2020,263,Comal
12/31/2020,663.32,J 17
12/31/2020,867.76,J 27
12/31/2020,119,San Marcos
12/30/2020,261,Comal
12/30/2020,662.85,J 17
12/30/2020,867.68,J 27
12/30/2020,121,San Marcos
12/29/2020,260,Comal
12/29/2020,662.93,J 17
12/29/2020,867.68,J 27
12/29/2020,121,San Marcos
12/28/2020,259,Comal
12/28/2020,663,J 17
12/28/2020,867.7,J 27
12/28/2020,121,San Marcos
12/27/2020,260,Comal
12/27/2020,663.3,J 17
12/27/2020,867.74,J 27
12/27/2020,122,San Marcos
12/26/2020,261,Comal
12/26/2020,662.99,J 17
12/26/2020,867.75,J 27
12/26/2020,122,San Marcos
12/25/2020,260,Comal
12/25/2020,662.45,J 17
12/25/2020,867.76,J 27
12/25/2020,122,San Marcos
12/24/2020,258,Comal
12/24/2020,661.99,J 17
12/24/2020,867.81,J 27
12/24/2020,122,San Marcos
12/23/2020,261,Comal
12/23/2020,662.22,J 17
12/23/2020,867.85,J 27
12/23/2020,123,San Marcos
12/22/2020,262,Comal
12/22/2020,662.15,J 17
12/22/2020,867.88,J 27
12/22/2020,124,San Marcos
12/21/2020,264,Comal
12/21/2020,662.42,J 17
12/21/2020,867.92,J 27
12/21/2020,122,San Marcos
12/20/2020,259,Comal
12/20/2020,662.61,J 17
12/20/2020,867.97,J 27
12/20/2020,122,San Marcos
12/19/2020,261,Comal
12/19/2020,662.41,J 17
12/19/2020,868.04,J 27
12/19/2020,122,San Marcos
12/18/2020,257,Comal
12/18/2020,661.9,J 17
12/18/2020,868.1,J 27
12/18/2020,121,San Marcos
12/17/2020,256,Comal
12/17/2020,661.61,J 17
12/17/2020,868.15,J 27
12/17/2020,120,San Marcos
12/16/2020,256,Comal
12/16/2020,661.37,J 17
12/16/2020,868.19,J 27
12/16/2020,119,San Marcos
12/15/2020,255,Comal
12/15/2020,661.61,J 17
12/15/2020,868.22,J 27
12/15/2020,120,San Marcos
12/14/2020,256,Comal
12/14/2020,661.33,J 17
12/14/2020,868.23,J 27
12/14/2020,120,San Marcos
12/13/2020,257,Comal
12/13/2020,661.32,J 17
12/13/2020,868.27,J 27
12/13/2020,121,San Marcos
12/12/2020,258,Comal
12/12/2020,660.53,J 17
12/12/2020,868.27,J 27
12/12/2020,121,San Marcos
12/11/2020,258,Comal
12/11/2020,660.11,J 17
12/11/2020,868.3,J 27
12/11/2020,122,San Marcos
12/10/2020,258,Comal
12/10/2020,660.35,J 17
12/10/2020,868.32,J 27
12/10/2020,122,San Marcos
12/9/2020,257,Comal
12/9/2020,660.44,J 17
12/9/2020,868.33,J 27
12/9/2020,121,San Marcos
12/8/2020,257,Comal
12/8/2020,661.24,J 17
12/8/2020,868.36,J 27
12/8/2020,120,San Marcos
12/7/2020,257,Comal
12/7/2020,662.13,J 17
12/7/2020,868.37,J 27
12/7/2020,121,San Marcos
12/6/2020,258,Comal
12/6/2020,662.56,J 17
12/6/2020,868.38,J 27
12/6/2020,122,San Marcos
12/5/2020,258,Comal
12/5/2020,662.19,J 17
12/5/2020,868.39,J 27
12/5/2020,122,San Marcos
12/4/2020,252,Comal
12/4/2020,661.78,J 17
12/4/2020,868.4,J 27
12/4/2020,122,San Marcos
12/3/2020,250,Comal
12/3/2020,661.65,J 17
12/3/2020,868.42,J 27
12/3/2020,123,San Marcos
12/2/2020,250,Comal
12/2/2020,661.87,J 17
12/2/2020,868.45,J 27
12/2/2020,123,San Marcos
12/1/2020,248,Comal
12/1/2020,661.8,J 17
12/1/2020,868.47,J 27
12/1/2020,122,San Marcos
11/30/2020,246,Comal
11/30/2020,661.47,J 17
11/30/2020,868.46,J 27
11/30/2020,122,San Marcos
11/29/2020,248,Comal
11/29/2020,661.66,J 17
11/29/2020,868.48,J 27
11/29/2020,122,San Marcos
11/28/2020,245,Comal
11/28/2020,660.77,J 17
11/28/2020,868.47,J 27
11/28/2020,122,San Marcos
11/27/2020,241,Comal
11/27/2020,659.56,J 17
11/27/2020,868.45,J 27
11/27/2020,123,San Marcos
11/26/2020,238,Comal
11/26/2020,659.12,J 17
11/26/2020,868.47,J 27
11/26/2020,123,San Marcos
11/25/2020,236,Comal
11/25/2020,659,J 17
11/25/2020,868.51,J 27
11/25/2020,123,San Marcos
11/24/2020,235,Comal
11/24/2020,658.99,J 17
11/24/2020,868.52,J 27
11/24/2020,123,San Marcos
11/23/2020,237,Comal
11/23/2020,658.98,J 17
11/23/2020,868.52,J 27
11/23/2020,126,San Marcos
11/22/2020,239,Comal
11/22/2020,659.39,J 17
11/22/2020,868.54,J 27
11/22/2020,126,San Marcos
11/21/2020,241,Comal
11/21/2020,658.75,J 17
11/21/2020,868.57,J 27
11/21/2020,127,San Marcos
11/20/2020,243,Comal
11/20/2020,658.62,J 17
11/20/2020,868.61,J 27
11/20/2020,127,San Marcos
11/19/2020,246,Comal
11/19/2020,658.59,J 17
11/19/2020,868.65,J 27
11/19/2020,125,San Marcos
11/18/2020,248,Comal
11/18/2020,658.95,J 17
11/18/2020,868.67,J 27
11/18/2020,124,San Marcos
11/17/2020,249,Comal
11/17/2020,658.86,J 17
11/17/2020,868.7,J 27
11/17/2020,124,San Marcos
11/16/2020,253,Comal
11/16/2020,659.55,J 17
11/16/2020,868.74,J 27
11/16/2020,124,San Marcos
11/15/2020,258,Comal
11/15/2020,659.8,J 17
11/15/2020,868.78,J 27
11/15/2020,124,San Marcos
11/14/2020,258,Comal
11/14/2020,659.65,J 17
11/14/2020,868.8,J 27
11/14/2020,124,San Marcos
11/13/2020,259,Comal
11/13/2020,658.92,J 17
11/13/2020,868.85,J 27
11/13/2020,124,San Marcos
11/12/2020,259,Comal
11/12/2020,658.89,J 17
